Year;Site;Species;Iteration;PTD;Biweek;Global_radiation;Min_Temperature;Max_temperature;Av_temperature;Relative humidity;Precipitation;Vapor_pressure_deficit
2018;BB;Populus;145;244;17;6455.78;10.3;20.2;15.5;52.27;0;1.02
2018;BB;Populus;48;247;18;4662.75;17.3;24.0;19.5;NA;0;NA
2017;KS;Betula;55;247;18;3189.13;11.6;19.3;15.0;75.12;0;0.48
2020;KS;Fagus;17;247;18;7165.56;12.5;21.0;16.7;79.85;0;0.45
2020;BB;Populus;66;247;18;7165.56;12.5;21.0;16.7;79.85;0;0.45
2020;KS;Fagus;158;247;18;7165.56;12.5;21.0;16.7;79.85;0;0.45
2017;KS;Betula;6;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;34;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;40;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;44;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;50;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;54;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;84;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;87;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;95;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;96;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;99;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;100;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;104;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;106;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;107;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;110;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;114;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;122;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;123;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;125;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;127;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;136;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;141;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;KS;Betula;159;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2017;PB;Quercus;4;248;18;3155.59;15.8;22.4;18.7;78.35;0;0.53
2020;KS;Fagus;62;248;18;12680.63;15.2;20.3;17.9;64.23;0;0.78
2020;PB;Fagus;91;248;18;12680.63;15.2;20.3;17.9;64.23;0;0.78
2020;PB;Fagus;101;248;18;12680.63;15.2;20.3;17.9;64.23;0;0.78
2020;PB;Fagus;111;248;18;12680.63;15.2;20.3;17.9;64.23;0;0.78
2020;PB;Fagus;185;248;18;12680.63;15.2;20.3;17.9;64.23;0;0.78
2020;PB;Fagus;15;249;18;12416.91;12.6;18.1;15.4;59.62;0;0.77
2020;PB;Quercus;52;249;18;12416.91;12.6;18.1;15.4;59.62;0;0.77
2020;PB;Fagus;102;249;18;12416.91;12.6;18.1;15.4;59.62;0;0.77
2020;KS;Fagus;122;249;18;12416.91;12.6;18.1;15.4;59.62;0;0.77
2020;PB;Quercus;127;249;18;12416.91;12.6;18.1;15.4;59.62;0;0.77
2020;PB;Fagus;154;249;18;12416.91;12.6;18.1;15.4;59.62;0;0.77
2018;BB;Populus;158;249;18;5216.22;14.7;20.6;17.2;78.73;0.145;0.47
2017;KS;Betula;36;249;18;4255.28;14.6;17.2;16.2;60.65;2.03;0.74
2018;BB;Populus;12;251;18;4411.01;10.1;17.5;14.7;61.58;0;0.73
2018;BB;Populus;91;251;18;4411.01;10.1;17.5;14.7;61.58;0;0.73
2018;BB;Populus;172;251;18;4411.01;10.1;17.5;14.7;61.58;0;0.73
2020;PB;Fagus;178;251;18;11898.58;9.5;20.4;15.7;62.69;0;0.83
2017;KS;Betula;46;252;18;4440.49;11.1;15.6;13.3;82.96;18.27;0.28
2017;KS;Betula;139;252;18;4440.49;11.1;15.6;13.3;82.96;18.27;0.28
2019;KS;Betula;77;252;18;8438.41;5.9;17.4;11.2;60.23;0;0.71
2017;KS;Betula;120;255;18;4941.44;11.8;17.0;13.9;68.96;5.655;0.55
2018;BB;Populus;138;256;18;6102.20;12.3;19.1;14.7;60.08;0.145;0.79
2018;BB;Populus;163;256;18;6102.20;12.3;19.1;14.7;60.08;0.145;0.79
2018;BB;Populus;198;256;18;6102.20;12.3;19.1;14.7;60.08;0.145;0.79
2018;BB;Populus;32;257;18;4294.83;11.5;17.8;14.8;57.88;0;0.80
2018;BB;Populus;45;259;18;5005.62;10.1;21.8;16.5;55.00;0;1.07
2018;BB;Populus;53;259;18;5005.62;10.1;21.8;16.5;55.00;0;1.07
2018;BB;Populus;58;259;18;5005.62;10.1;21.8;16.5;55.00;0;1.07
2018;BB;Populus;120;259;18;5005.62;10.1;21.8;16.5;55.00;0;1.07
2017;KS;Betula;60;260;19;6231.15;6.4;16.0;11.7;68.69;0;0.53
2017;KS;Betula;73;260;19;6231.15;6.4;16.0;11.7;68.69;0;0.53
2018;BB;Populus;76;260;19;5827.08;11.6;24.7;18.2;47.27;0;1.43
2018;BB;Populus;182;260;19;5827.08;11.6;24.7;18.2;47.27;0;1.43
2019;KS;Betula;178;260;19;7248.37;6.6;18.0;12.3;61.77;0;0.71
2017;KS;Betula;39;261;19;3198.10;9.4;14.6;11.7;84.35;5.075;0.24
2018;BB;Populus;108;262;19;5054.14;14.6;23.1;19.0;59.92;0;1.04
2018;BB;Populus;155;262;19;5054.14;14.6;23.1;19.0;59.92;0;1.04
2017;KS;Betula;81;263;19;3724.93;9.2;17.1;13.4;67.81;0;0.57
2018;BB;Populus;122;264;19;3982.84;13.1;16.4;16.2;60.38;9.28;0.70
2018;BB;Populus;127;264;19;3982.84;13.1;16.4;16.2;60.38;9.28;0.70
2020;BB;Populus;11;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2020;PB;Quercus;41;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2020;PB;Quercus;8;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2020;PB;Quercus;65;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2020;PB;Quercus;78;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2020;PB;Quercus;100;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2020;PB;Quercus;109;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2020;PB;Quercus;124;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2020;PB;Quercus;151;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2020;PB;Quercus;165;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2020;PB;Quercus;167;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2020;PB;Quercus;172;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2020;BB;Populus;183;265;19;10656.85;9.1;24.5;16.3;53.23;0;1.20
2017;KS;Betula;26;266;19;5857.43;9.1;17.5;13.3;66.50;0;0.61
2017;KS;Betula;89;266;19;5857.43;9.1;17.5;13.3;66.50;0;0.61
2019;PB;Quercus;91;266;19;6210.55;14.7;20.3;16.7;73.38;0.29;0.56
2018;BB;Populus;80;266;19;1372.05;8.5;10.7;10.0;95.46;15.08;0.06
2017;KS;Betula;71;267;19;5455.89;8.5;19.8;13.7;70.31;0;0.62
2017;KS;Betula;94;267;19;5455.89;8.5;19.8;13.7;70.31;0;0.62
2017;KS;Betula;111;267;19;5455.89;8.5;19.8;13.7;70.31;0;0.62
2020;BB;Populus;127;267;19;7415.52;12.1;20.9;16.7;68.65;0;0.71
2020;BB;Populus;139;267;19;7415.52;12.1;20.9;16.7;68.65;0;0.71
2020;BB;Populus;74;268;19;8467.46;11.2;17.0;13.7;69.73;0;0.53
2020;BB;Populus;110;268;19;8467.46;11.2;17.0;13.7;69.73;0;0.53
2018;BB;Populus;186;269;19;5423.56;6.1;18.8;12.9;50.04;0;0.95
2017;KS;Betula;65;269;19;4631.23;10.7;18.6;13.9;82.54;0;0.34
2017;KS;Betula;115;269;19;4631.23;10.7;18.6;13.9;82.54;0;0.34
2020;BB;Populus;18;269;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;19;269;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;38;269;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;89;269;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;100;269;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;109;269;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;112;269;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;155;269;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;196;269;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;10;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;27;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;31;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;77;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;96;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;101;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;104;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;108;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;122;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;126;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;130;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;131;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;160;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;161;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;166;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;185;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;190;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2020;BB;Populus;200;270;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2017;KS;Betula;32;270;19;4244.66;9.9;19.9;14.9;73.38;0;0.56
2017;KS;Betula;69;270;19;4244.66;9.9;19.9;14.9;73.38;0;0.56
2017;KS;Betula;105;270;19;4244.66;9.9;19.9;14.9;73.38;0;0.56
2019;BB;Populus;56;270;19;5236.50;13.9;18.2;15.8;72.92;0.58;0.53
2019;BB;Populus;115;270;19;5236.50;13.9;18.2;15.8;72.92;0.58;0.53
2020;BB;Populus;95;271;19;1135.03;3.9;8.9;7.3;72.12;0;0.33
2018;BB;Populus;62;272;19;4788.90;5.6;14.9;10.3;53.73;0;0.70
2019;BB;Populus;151;272;19;1534.57;13.5;17.2;15.6;87.85;6.38;0.22
2020;KS;Betula;11;272;19;1108.09;12.0;14.5;12.9;98.46;0;0.02
2020;KS;Betula;27;272;19;1108.09;12.0;14.5;12.9;98.46;0;0.02
2020;KS;Betula;65;272;19;1108.09;12.0;14.5;12.9;98.46;0;0.02
2020;KS;Betula;82;272;19;1108.09;12.0;14.5;12.9;98.46;0;0.02
2020;KS;Betula;96;272;19;1108.09;12.0;14.5;12.9;98.46;0;0.02
2020;KS;Betula;98;272;19;1108.09;12.0;14.5;12.9;98.46;0;0.02
2020;KS;Betula;108;272;19;1108.09;12.0;14.5;12.9;98.46;0;0.02
2020;KS;Betula;116;272;19;1108.09;12.0;14.5;12.9;98.46;0;0.02
2020;BB;Populus;117;272;19;1108.09;12.0;14.5;12.9;98.46;0;0.02
2020;BB;Populus;198;272;19;1108.09;12.0;14.5;12.9;98.46;0;0.02
2017;KS;Betula;144;272;19;3711.91;13.2;23.1;17.5;76.81;1.015;0.59
2020;BB;Populus;4;273;19;9578.52;11.8;18.4;15.2;75.92;0;0.47
2020;BB;Populus;9;273;19;9578.52;11.8;18.4;15.2;75.92;0;0.47
2020;BB;Populus;30;273;19;9578.52;11.8;18.4;15.2;75.92;0;0.47
2020;BB;Populus;46;273;19;9578.52;11.8;18.4;15.2;75.92;0;0.47
2020;BB;Populus;69;273;19;9578.52;11.8;18.4;15.2;75.92;0;0.47
2020;BB;Populus;76;273;19;9578.52;11.8;18.4;15.2;75.92;0;0.47
2020;BB;Populus;141;273;19;9578.52;11.8;18.4;15.2;75.92;0;0.47
2020;BB;Populus;171;273;19;9578.52;11.8;18.4;15.2;75.92;0;0.47
2020;BB;Populus;192;273;19;9578.52;11.8;18.4;15.2;75.92;0;0.47
2020;BB;Populus;111;274;20;6294.53;12.8;18.7;15.6;82.85;0;0.34
2020;BB;Populus;121;274;20;6294.53;12.8;18.7;15.6;82.85;0;0.34
2020;BB;Populus;182;274;20;6294.53;12.8;18.7;15.6;82.85;0;0.34
2017;KS;Betula;21;274;20;2447.66;10.3;16.2;13.6;71.00;0;0.51
2020;BB;Populus;3;274;20;6294.53;12.8;18.7;15.6;82.85;0;0.34
2020;BB;Populus;24;274;20;6294.53;12.8;18.7;15.6;82.85;0;0.34
2020;BB;Populus;102;274;20;6294.53;12.8;18.7;15.6;82.85;0;0.34
2020;BB;Populus;143;274;20;6294.53;12.8;18.7;15.6;82.85;0;0.34
2017;KS;Betula;90;275;20;1979.56;12.8;17.2;15.5;65.92;1.16;0.64
2017;KS;Betula;92;275;20;1979.56;12.8;17.2;15.5;65.92;1.16;0.64
2017;KS;Betula;93;275;20;1979.56;12.8;17.2;15.5;65.92;1.16;0.64
2017;KS;Betula;129;275;20;1979.56;12.8;17.2;15.5;65.92;1.16;0.64
2020;BB;Populus;73;275;20;3229.62;10.0;14.3;13.4;92.12;0;0.12
2020;BB;Populus;84;275;20;3229.62;10.0;14.3;13.4;92.12;0;0.12
2017;KS;Betula;91;276;20;4204.66;11.7;15.4;13.1;67.42;1.16;0.53
2017;KS;Betula;128;276;20;4204.66;11.7;15.4;13.1;67.42;1.16;0.53
2017;PB;Quercus;160;276;20;4204.66;11.7;15.4;13.1;67.42;1.16;0.53
2020;BB;Populus;5;276;20;5110.43;8.6;14.5;11.7;86.46;0;0.20
2020;BB;Populus;35;276;20;5110.43;8.6;14.5;11.7;86.46;0;0.20
2020;BB;Populus;52;276;20;5110.43;8.6;14.5;11.7;86.46;0;0.20
2020;BB;Populus;57;276;20;5110.43;8.6;14.5;11.7;86.46;0;0.20
2020;BB;Populus;64;276;20;5110.43;8.6;14.5;11.7;86.46;0;0.20
2020;BB;Populus;133;276;20;5110.43;8.6;14.5;11.7;86.46;0;0.20
2020;BB;Populus;158;276;20;5110.43;8.6;14.5;11.7;86.46;0;0.20
2020;BB;Populus;165;276;20;5110.43;8.6;14.5;11.7;86.46;0;0.20
2020;BB;Populus;136;277;20;3536.59;9.7;12.5;12.2;93.81;0;0.09
2020;BB;Populus;191;277;20;3536.59;9.7;12.5;12.2;93.81;0;0.09
2020;BB;Populus;37;279;20;4233.68;9.3;14.3;11.7;88.73;27.38;0.16
2020;BB;Populus;43;279;20;4233.68;9.3;14.3;11.7;88.73;27.38;0.16
2020;BB;Populus;53;279;20;4233.68;9.3;14.3;11.7;88.73;27.38;0.16
2020;BB;Populus;87;279;20;4233.68;9.3;14.3;11.7;88.73;27.38;0.16
2020;BB;Populus;99;279;20;4233.68;9.3;14.3;11.7;88.73;27.38;0.16
2020;BB;Populus;119;279;20;4233.68;9.3;14.3;11.7;88.73;27.38;0.16
2020;BB;Populus;124;279;20;4233.68;9.3;14.3;11.7;88.73;27.38;0.16
2020;BB;Populus;134;279;20;4233.68;9.3;14.3;11.7;88.73;27.38;0.16
2020;BB;Populus;193;279;20;4233.68;9.3;14.3;11.7;88.73;27.38;0.16
2020;BB;Populus;199;279;20;4233.68;9.3;14.3;11.7;88.73;27.38;0.16
2017;KS;Betula;13;279;20;3513.22;9.3;13.6;11.1;77.88;2.9;0.31
2017;KS;Betula;83;279;20;3513.22;9.3;13.6;11.1;77.88;2.9;0.31
2017;KS;Betula;152;279;20;3513.22;9.3;13.6;11.1;77.88;2.9;0.31
2017;PB;Quercus;182;279;20;3513.22;9.3;13.6;11.1;77.88;2.9;0.31
2019;PB;Fagus;76;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;1;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;6;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;7;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;11;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;12;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;14;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;15;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;19;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;22;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;24;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;25;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;26;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;27;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;28;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;29;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;31;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;35;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;37;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;38;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;39;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;43;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;45;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;48;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;49;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;50;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;51;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;53;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;54;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;61;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;63;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;64;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;68;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;71;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;72;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;74;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;75;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;78;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;80;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;81;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;82;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;83;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;84;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;87;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;88;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;90;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;91;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;93;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;96;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;99;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;101;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;102;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;103;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;109;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;110;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;112;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;115;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;118;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;119;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;120;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;122;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;124;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;129;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;130;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;133;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;135;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;137;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;139;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;140;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;144;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;145;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;151;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;152;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;154;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;155;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;156;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;157;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;161;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;166;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;167;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;169;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;171;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;174;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;179;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;181;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;183;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;184;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;186;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;187;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;188;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;190;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;192;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;193;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;195;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;KS;Betula;199;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;PB;Quercus;43;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2019;PB;Quercus;110;279;20;1420.68;8.9;15.3;10.8;90.08;6.235;0.15
2020;BB;Populus;58;280;20;6560.07;11.0;16.1;13.2;79.12;1.64;0.35
2020;BB;Populus;159;280;20;6560.07;11.0;16.1;13.2;79.12;1.64;0.35
2017;KS;Betula;3;281;20;2926.31;11.7;14.0;12.4;89.88;1.885;0.15
2017;KS;Betula;64;281;20;2926.31;11.7;14.0;12.4;89.88;1.885;0.15
2017;KS;Betula;113;281;20;2926.31;11.7;14.0;12.4;89.88;1.885;0.15
2019;KS;Betula;52;281;20;2560.67;11.8;15.8;13.6;82.77;9.57;0.29
2019;KS;Betula;69;281;20;2560.67;11.8;15.8;13.6;82.77;9.57;0.29
2019;KS;Betula;70;281;20;2560.67;11.8;15.8;13.6;82.77;9.57;0.29
2019;KS;Betula;76;281;20;2560.67;11.8;15.8;13.6;82.77;9.57;0.29
2019;KS;Betula;79;281;20;2560.67;11.8;15.8;13.6;82.77;9.57;0.29
2019;KS;Betula;105;281;20;2560.67;11.8;15.8;13.6;82.77;9.57;0.29
2019;KS;Betula;121;281;20;2560.67;11.8;15.8;13.6;82.77;9.57;0.29
2019;KS;Betula;126;281;20;2560.67;11.8;15.8;13.6;82.77;9.57;0.29
2019;KS;Betula;132;281;20;2560.67;11.8;15.8;13.6;82.77;9.57;0.29
2019;KS;Betula;146;281;20;2560.67;11.8;15.8;13.6;82.77;9.57;0.29
2019;KS;Betula;164;281;20;2560.67;11.8;15.8;13.6;82.77;9.57;0.29
2019;KS;Betula;194;281;20;2560.67;11.8;15.8;13.6;82.77;9.57;0.29
2020;BB;Populus;28;281;20;6076.00;10.7;14.1;12.1;81.04;6.53;0.28
2020;BB;Populus;36;281;20;6076.00;10.7;14.1;12.1;81.04;6.53;0.28
2020;BB;Populus;132;281;20;6076.00;10.7;14.1;12.1;81.04;6.53;0.28
2020;BB;Populus;39;282;20;3148.08;10.0;16.9;13.5;87.81;3.95;0.22
2020;BB;Populus;48;282;20;3148.08;10.0;16.9;13.5;87.81;3.95;0.22
2020;BB;Populus;113;282;20;3148.08;10.0;16.9;13.5;87.81;3.95;0.22
2020;BB;Populus;125;282;20;3148.08;10.0;16.9;13.5;87.81;3.95;0.22
